COUNTRY,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,DATE
IRL,4044341.000000000,3000471.000000000,4008478.000000000,11536411.000000000,232.000000000,81.000000000,60.000000000,81.000000000,2020-12-30,2023-12-23,2022-08-28
IRL,4062604.000000000,3020039.000000000,4023172.000000000,11651487.000000000,235.000000000,82.000000000,61.000000000,81.000000000,2020-12-30,2023-12-23,2022-09-25
IRL,4084104.000000000,3028580.000000000,4040418.000000000,11852426.000000000,239.000000000,82.000000000,61.000000000,81.000000000,2020-12-30,2023-12-23,2022-10-30
IRL,4102930.000000000,3032922.000000000,4055547.000000000,12095840.000000000,244.000000000,83.000000000,61.000000000,82.000000000,2020-12-30,2023-12-23,2022-11-27
IRL,4104633.000000000,3041649.000000000,4057201.000000000,12210282.000000000,246.000000000,83.000000000,61.000000000,82.000000000,2020-12-30,2023-12-23,2022-12-25
IRL,4106888.000000000,3049589.000000000,4059378.000000000,12308471.000000000,248.000000000,83.000000000,61.000000000,82.000000000,2020-12-30,2023-12-23,2023-01-29
IRL,4107325.000000000,3052622.000000000,4060490.000000000,12340674.000000000,249.000000000,83.000000000,61.000000000,82.000000000,2020-12-30,2023-12-23,2023-02-26
IRL,4107546.000000000,3054818.000000000,4061544.000000000,12363058.000000000,249.000000000,83.000000000,62.000000000,82.000000000,2020-12-30,2023-12-23,2023-03-26
IRL,4107800.000000000,3055898.000000000,4062296.000000000,12373334.000000000,249.000000000,83.000000000,62.000000000,82.000000000,2020-12-30,2023-12-23,2023-04-30
IRL,4108259.000000000,3057066.000000000,4062691.000000000,12383293.000000000,249.000000000,83.000000000,62.000000000,82.000000000,2020-12-30,2023-12-23,2023-05-28
IRL,4108544.000000000,3057711.000000000,4062870.000000000,12387777.000000000,250.000000000,83.000000000,62.000000000,82.000000000,2020-12-30,2023-12-23,2023-06-25
IRL,4108649.000000000,3057977.000000000,4062981.000000000,12389140.000000000,250.000000000,83.000000000,62.000000000,82.000000000,2020-12-30,2023-12-23,2023-07-30
IRL,137168.000000000,,88851.000000000,226021.000000000,5.000000000,3.000000000,,2.000000000,2020-12-30,2023-12-23,2021-01-31
IRL,289977.000000000,,142548.000000000,432526.000000000,9.000000000,6.000000000,,3.000000000,2020-12-30,2023-09-17,2021-02-28
IRL,597548.000000000,,234394.000000000,831942.000000000,17.000000000,12.000000000,,5.000000000,2020-12-30,2023-12-23,2021-03-28
IRL,1112235.000000000,,433381.000000000,1545615.000000000,31.000000000,22.000000000,,9.000000000,2020-12-30,2023-12-23,2021-04-25
IRL,1793271.000000000,,653431.000000000,2446702.000000000,49.000000000,36.000000000,,13.000000000,2020-12-30,2023-12-23,2021-05-30
IRL,2516775.000000000,,1649941.000000000,4197592.000000000,85.000000000,51.000000000,,33.000000000,2020-12-30,2023-12-23,2021-06-27
CHE,6096599.000000000,4996607.000000000,5723061.000000000,16755936.000000000,194.000000000,70.000000000,58.000000000,66.000000000,2020-12-23,2023-12-23,2023-06-25
CHE,6096600.000000000,4996650.000000000,5723066.000000000,16755985.000000000,194.000000000,70.000000000,58.000000000,66.000000000,2020-12-23,2023-12-23,2023-07-30
CHE,6096600.000000000,4996650.000000000,5723066.000000000,16755985.000000000,194.000000000,70.000000000,58.000000000,66.000000000,2020-12-23,2023-12-23,2023-08-27
CHE,6096600.000000000,4996650.000000000,5723066.000000000,16755985.000000000,194.000000000,70.000000000,58.000000000,66.000000000,2020-12-23,2023-12-23,2023-09-24
CHE,6096600.000000000,4996650.000000000,5723066.000000000,16755985.000000000,194.000000000,70.000000000,58.000000000,66.000000000,2020-12-23,2023-12-23,2023-10-29
CHE,6096600.000000000,4996650.000000000,5723066.000000000,16755985.000000000,194.000000000,70.000000000,58.000000000,66.000000000,2020-12-23,2023-12-23,2023-11-26
CHE,2992574.000000000,,,4694905.000000000,54.000000000,35.000000000,,,2020-12-23,2023-12-23,2021-05-30
CHE,4283735.000000000,,3005679.000000000,7289414.000000000,84.000000000,49.000000000,,35.000000000,2020-12-23,2023-12-23,2021-06-27
CHE,4662455.000000000,,4131542.000000000,8793996.000000000,102.000000000,54.000000000,,48.000000000,2020-12-23,2023-12-23,2021-07-25
CHE,4979035.000000000,,4452804.000000000,9431839.000000000,109.000000000,58.000000000,,51.000000000,2020-12-23,2023-12-23,2021-08-29
CHE,5520192.000000000,,5023146.000000000,10543338.000000000,122.000000000,64.000000000,,58.000000000,2020-12-23,2023-12-23,2021-09-26
CHE,5711747.000000000,,5250006.000000000,10961753.000000000,127.000000000,66.000000000,,61.000000000,2020-12-23,2023-12-23,2021-10-31
CHE,5849633.000000000,,5378954.000000000,11228588.000000000,130.000000000,68.000000000,,62.000000000,2020-12-23,2023-12-23,2021-11-28
CHE,5970884.000000000,,5528361.000000000,11499245.000000000,133.000000000,69.000000000,,64.000000000,2020-12-23,2023-12-23,2021-12-26
CHE,6070038.000000000,,5603310.000000000,11759736.000000000,136.000000000,70.000000000,,65.000000000,2020-12-23,2023-12-23,2022-01-30
CHE,6077342.000000000,,5630377.000000000,11833282.000000000,137.000000000,70.000000000,,65.000000000,2020-12-23,2023-12-23,2022-02-27
CHE,6081932.000000000,309841.000000000,5660344.000000000,12153468.000000000,140.000000000,70.000000000,4.000000000,65.000000000,2020-12-23,2023-12-23,2022-03-27
CHE,6082429.000000000,2633648.000000000,5689345.000000000,14400221.000000000,166.000000000,70.000000000,30.000000000,66.000000000,2020-12-23,2023-12-23,2022-04-24
CHE,6084838.000000000,3813981.000000000,5706144.000000000,15546328.000000000,180.000000000,70.000000000,44.000000000,66.000000000,2020-12-23,2023-12-23,2022-05-29
CHE,6087884.000000000,3849535.000000000,5710816.000000000,15589287.000000000,180.000000000,70.000000000,44.000000000,66.000000000,2020-12-23,2023-12-23,2022-06-26
CHE,6091047.000000000,3964562.000000000,5714754.000000000,15711074.000000000,182.000000000,70.000000000,46.000000000,66.000000000,2020-12-23,2023-12-23,2022-07-31
CHE,6092043.000000000,4046185.000000000,5716112.000000000,15795509.000000000,183.000000000,70.000000000,47.000000000,66.000000000,2020-12-23,2023-12-23,2022-08-28
CHE,6092827.000000000,4085073.000000000,5717790.000000000,15835967.000000000,183.000000000,70.000000000,47.000000000,66.000000000,2020-12-23,2023-12-23,2022-09-25
CHE,6093961.000000000,4451080.000000000,5719266.000000000,16204456.000000000,187.000000000,70.000000000,51.000000000,66.000000000,2020-12-23,2023-12-23,2022-10-30
CHE,6095011.000000000,4802537.000000000,5720555.000000000,16558324.000000000,191.000000000,70.000000000,55.000000000,66.000000000,2020-12-23,2023-12-23,2022-11-27
CHE,6095080.000000000,4923710.000000000,5720911.000000000,16679900.000000000,193.000000000,70.000000000,57.000000000,66.000000000,2020-12-23,2023-12-23,2022-12-25
CHE,6095541.000000000,4973573.000000000,5721500.000000000,16730501.000000000,193.000000000,70.000000000,57.000000000,66.000000000,2020-12-23,2023-12-23,2023-01-29
CHE,6095899.000000000,4984741.000000000,5721958.000000000,16742417.000000000,193.000000000,70.000000000,58.000000000,66.000000000,2020-12-23,2023-12-23,2023-02-26
CHE,6096241.000000000,4991984.000000000,5722456.000000000,16750425.000000000,194.000000000,70.000000000,58.000000000,66.000000000,2020-12-23,2023-12-23,2023-03-26
CHE,6096457.000000000,4994504.000000000,5722817.000000000,16753469.000000000,194.000000000,70.000000000,58.000000000,66.000000000,2020-12-23,2023-12-23,2023-04-30
CHE,6096567.000000000,4995856.000000000,5722979.000000000,16755073.000000000,194.000000000,70.000000000,58.000000000,66.000000000,2020-12-23,2023-12-23,2023-05-28
CHE,333033.000000000,,,472314.000000000,5.000000000,4.000000000,,,2020-12-23,2023-12-23,2021-01-31
CHE,546228.000000000,,,805202.000000000,9.000000000,6.000000000,,,2020-12-23,2023-07-02,2021-02-28
CHE,940138.000000000,,,1503015.000000000,17.000000000,11.000000000,,,2020-12-23,2023-12-23,2021-03-28
CHE,1763358.000000000,,,2689044.000000000,31.000000000,20.000000000,,,2020-12-23,2023-12-23,2021-04-25
SAU,26990172.000000000,15942041.000000000,25387381.000000000,68319594.000000000,196.000000000,78.000000000,46.000000000,73.000000000,2021-01-06,2023-04-25,2023-01-29
SAU,27008761.000000000,15988861.000000000,25404615.000000000,68402237.000000000,196.000000000,78.000000000,46.000000000,73.000000000,2021-01-06,2023-04-25,2023-02-26
SAU,27028643.000000000,16037387.000000000,25422815.000000000,68488845.000000000,197.000000000,78.000000000,46.000000000,73.000000000,2021-01-06,2023-04-25,2023-03-26
SAU,27041364.000000000,16059326.000000000,25433941.000000000,68534631.000000000,197.000000000,78.000000000,46.000000000,73.000000000,2021-01-06,2023-04-25,2023-04-30
SAU,27041364.000000000,16059326.000000000,25433941.000000000,68534631.000000000,197.000000000,78.000000000,46.000000000,73.000000000,2021-01-06,2023-04-25,2023-05-28
SAU,27041364.000000000,16059326.000000000,25433941.000000000,68534631.000000000,197.000000000,78.000000000,46.000000000,73.000000000,2021-01-06,2023-04-25,2023-06-25
SAU,27041364.000000000,16059326.000000000,25433941.000000000,68534631.000000000,197.000000000,78.000000000,46.000000000,73.000000000,2021-01-06,2023-04-25,2023-07-30
SAU,27041364.000000000,16059326.000000000,25433941.000000000,68534631.000000000,197.000000000,78.000000000,46.000000000,73.000000000,2021-01-06,2023-04-25,2023-08-27
SAU,27041364.000000000,16059326.000000000,25433941.000000000,68534631.000000000,197.000000000,78.000000000,46.000000000,73.000000000,2021-01-06,2023-04-25,2023-09-24
SAU,27041364.000000000,16059326.000000000,25433941.000000000,68534631.000000000,197.000000000,78.000000000,46.000000000,73.000000000,2021-01-06,2023-04-25,2023-10-29
SAU,27041364.000000000,16059326.000000000,25433941.000000000,68534631.000000000,197.000000000,78.000000000,46.000000000,73.000000000,2021-01-06,2023-04-25,2023-11-26
SAU,,,,810497.000000000,2.000000000,,,,2021-01-06,2023-04-25,2021-01-31
SAU,,,,1718254.000000000,5.000000000,,,,2021-01-06,2023-04-25,2021-02-28
SAU,,,,4408033.000000000,13.000000000,,,,2021-01-06,2023-04-25,2021-03-28
SAU,,,,9096394.000000000,26.000000000,,,,2021-01-06,2023-04-25,2021-04-25
SAU,,,,13866453.000000000,40.000000000,,,,2021-01-06,2023-04-25,2021-05-30
SAU,16134666.000000000,,1536244.000000000,17670909.000000000,51.000000000,46.000000000,,4.000000000,2021-01-06,2023-04-25,2021-06-27
SAU,17390499.000000000,,2205895.000000000,26752968.000000000,77.000000000,50.000000000,,6.000000000,2021-01-06,2023-04-25,2021-07-25
SAU,22180416.000000000,,14794467.000000000,36977108.000000000,106.000000000,64.000000000,,42.000000000,2021-01-06,2023-04-25,2021-08-29
SAU,23371649.000000000,,18670111.000000000,42041760.000000000,121.000000000,67.000000000,,54.000000000,2021-01-06,2023-04-25,2021-09-26
SAU,24179632.000000000,,21439410.000000000,45619042.000000000,131.000000000,69.000000000,,62.000000000,2021-01-06,2023-04-25,2021-10-31
SAU,24614171.000000000,356876.000000000,22455780.000000000,47426827.000000000,136.000000000,71.000000000,1.000000000,65.000000000,2021-01-06,2023-04-25,2021-11-28
SAU,24977825.000000000,2615492.000000000,23111059.000000000,50060287.000000000,144.000000000,72.000000000,8.000000000,66.000000000,2021-01-06,2023-04-25,2021-12-26
SAU,25545602.000000000,7859656.000000000,23685116.000000000,57090374.000000000,164.000000000,73.000000000,23.000000000,68.000000000,2021-01-06,2023-04-25,2022-01-30
SAU,25954305.000000000,10762160.000000000,24190340.000000000,60906805.000000000,175.000000000,75.000000000,31.000000000,69.000000000,2021-01-06,2023-04-25,2022-02-27
SAU,26253429.000000000,12237001.000000000,24568164.000000000,63058594.000000000,181.000000000,75.000000000,35.000000000,71.000000000,2021-01-06,2023-04-25,2022-03-27
SAU,26433222.000000000,13069271.000000000,24770160.000000000,64272653.000000000,185.000000000,76.000000000,38.000000000,71.000000000,2021-01-06,2023-04-25,2022-04-24
SAU,26592429.000000000,14235006.000000000,24952758.000000000,65780193.000000000,189.000000000,76.000000000,41.000000000,72.000000000,2021-01-06,2023-04-25,2022-05-29
SAU,26732049.000000000,15000937.000000000,25106815.000000000,66839801.000000000,192.000000000,77.000000000,43.000000000,72.000000000,2021-01-06,2023-04-25,2022-06-26
SAU,26788243.000000000,15299658.000000000,25183334.000000000,67271234.000000000,193.000000000,77.000000000,44.000000000,72.000000000,2021-01-06,2023-04-25,2022-07-31
SAU,26852935.000000000,15556291.000000000,25254371.000000000,67663597.000000000,194.000000000,77.000000000,45.000000000,73.000000000,2021-01-06,2023-04-25,2022-08-28
SAU,26895302.000000000,15664621.000000000,25293571.000000000,67853495.000000000,195.000000000,77.000000000,45.000000000,73.000000000,2021-01-06,2023-04-25,2022-09-25
SAU,26922499.000000000,15749659.000000000,25323731.000000000,67995888.000000000,195.000000000,77.000000000,45.000000000,73.000000000,2021-01-06,2023-04-25,2022-10-30
SAU,26948374.000000000,15833277.000000000,25348197.000000000,68129848.000000000,196.000000000,77.000000000,45.000000000,73.000000000,2021-01-06,2023-04-25,2022-11-27
SAU,26969591.000000000,15890205.000000000,25368301.000000000,68228097.000000000,196.000000000,77.000000000,46.000000000,73.000000000,2021-01-06,2023-04-25,2022-12-25
COL,106248.000000000,,,106248.000000000,,,,,2021-02-17,2023-12-29,2021-02-28
COL,1857645.000000000,,257909.000000000,2115554.000000000,4.000000000,4.000000000,,1.000000000,2021-02-17,2023-12-29,2021-03-28
COL,3277767.000000000,,1546311.000000000,4824078.000000000,9.000000000,6.000000000,,3.000000000,2021-02-17,2023-12-29,2021-04-25
COL,6639467.000000000,,3289998.000000000,9929465.000000000,20.000000000,13.000000000,,6.000000000,2021-02-17,2023-12-29,2021-05-30
COL,11313335.000000000,,6421012.000000000,17734347.000000000,35.000000000,22.000000000,,13.000000000,2021-02-17,2023-12-29,2021-06-27
COL,14900138.000000000,,12029654.000000000,26929792.000000000,53.000000000,29.000000000,,24.000000000,2021-02-17,2023-12-29,2021-07-25
COL,20473244.000000000,,14632967.000000000,35106211.000000000,69.000000000,40.000000000,,29.000000000,2021-02-17,2023-12-29,2021-08-29
COL,23364977.000000000,,16847423.000000000,40212400.000000000,79.000000000,46.000000000,,33.000000000,2021-02-17,2023-12-29,2021-09-26
COL,25550939.000000000,201452.000000000,20995617.000000000,46748008.000000000,92.000000000,50.000000000,,41.000000000,2021-02-17,2023-12-29,2021-10-31
COL,31002374.000000000,1381931.000000000,24469634.000000000,56621172.000000000,111.000000000,61.000000000,3.000000000,48.000000000,2021-02-17,2023-12-29,2021-11-28
COL,32995917.000000000,3240030.000000000,28213115.000000000,64449062.000000000,127.000000000,65.000000000,6.000000000,55.000000000,2021-02-17,2023-12-29,2021-12-26
COL,34444506.000000000,5581375.000000000,31469050.000000000,71494931.000000000,141.000000000,68.000000000,11.000000000,62.000000000,2021-02-17,2023-12-29,2022-01-30
COL,35175991.000000000,8437442.000000000,33515131.000000000,77128564.000000000,152.000000000,69.000000000,17.000000000,66.000000000,2021-02-17,2023-12-29,2022-02-27
COL,35607403.000000000,10273995.000000000,34747363.000000000,80628761.000000000,158.000000000,70.000000000,20.000000000,68.000000000,2021-02-17,2023-12-29,2022-03-27
COL,35682655.000000000,11377145.000000000,35427252.000000000,82500656.000000000,162.000000000,70.000000000,22.000000000,70.000000000,2021-02-17,2023-12-29,2022-04-24
COL,35736868.000000000,12291589.000000000,35881449.000000000,84100676.000000000,165.000000000,70.000000000,24.000000000,71.000000000,2021-02-17,2023-12-29,2022-05-29
COL,35845816.000000000,12964054.000000000,36180137.000000000,85767160.000000000,169.000000000,70.000000000,25.000000000,71.000000000,2021-02-17,2023-12-29,2022-06-26
COL,37850659.000000000,13470722.000000000,36397439.000000000,87079477.000000000,171.000000000,74.000000000,26.000000000,72.000000000,2021-02-17,2023-12-29,2022-07-31
COL,42633866.000000000,13662929.000000000,36479814.000000000,87566541.000000000,172.000000000,84.000000000,27.000000000,72.000000000,2021-02-17,2023-12-29,2022-08-28
COL,42717757.000000000,14115363.000000000,36670153.000000000,88720602.000000000,174.000000000,84.000000000,28.000000000,72.000000000,2021-02-17,2023-12-29,2022-09-25
COL,42814992.000000000,14318668.000000000,36772353.000000000,89252780.000000000,175.000000000,84.000000000,28.000000000,72.000000000,2021-02-17,2023-12-29,2022-10-30
COL,42882341.000000000,14464311.000000000,36848923.000000000,89627825.000000000,176.000000000,84.000000000,28.000000000,72.000000000,2021-02-17,2023-12-29,2022-11-27
COL,42920977.000000000,14591270.000000000,36909997.000000000,89984350.000000000,177.000000000,84.000000000,29.000000000,73.000000000,2021-02-17,2023-12-29,2022-12-25
COL,42956292.000000000,14675916.000000000,36948604.000000000,90210929.000000000,177.000000000,84.000000000,29.000000000,73.000000000,2021-02-17,2023-12-29,2023-01-29
COL,42971012.000000000,14704700.000000000,36963551.000000000,90285644.000000000,177.000000000,84.000000000,29.000000000,73.000000000,2021-02-17,2023-12-29,2023-02-26
COL,42971012.000000000,14704700.000000000,36963551.000000000,90285644.000000000,177.000000000,84.000000000,29.000000000,73.000000000,2021-02-17,2023-12-29,2023-03-26
